"","id","decimalLongitude","decimalLatitude","catalogNumber","datasetName","obisID","scientificNameID","genus","family","order","species","speciesID","sex","datasetID"
"38978",1211985937,-58.95,47.05,"51655.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38979",1211985938,-59.16,47.38,"51656.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38980",1211985939,-59.11,47.44,"51657.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38981",1211985940,-58.22,47.07,"51658.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38982",1211985941,-58.14,46.89,"51659.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38983",1211985943,-58.47,46.78,"51661.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38984",1211985944,-58.52,46.89,"51662.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38985",1211985945,-58.62,46.79,"51663.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38986",1211985997,-59.16,47.45,"51810.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38987",1211985998,-59.26,47.41,"51811.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38988",1211985999,-59.52,47.45,"51812.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38989",1211986000,-59.3,47.24,"51813.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38990",1211986001,-59.13,47.26,"51814.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38991",1211986002,-58.71,47.29,"51815.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38992",1211986003,-58.39,47,"51816.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38993",1211986004,-58.6,46.93,"51817.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38994",1211986005,-58.64,46.69,"51818.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38995",1211986010,-58.07,46.87,"51823.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38996",1211986271,-58.38,46.78,"52624.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38997",1211986272,-58.31,46.88,"52625.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38998",1211986273,-58.58,46.97,"52626.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"38999",1211986274,-58.9,46.93,"52627.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39000",1211986275,-59.15,47.33,"52628.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39001",1211986276,-59.25,47.38,"52629.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39002",1211986277,-59.41,47.39,"52630.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39003",1211986278,-59.51,47.46,"52631.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39004",1211986279,-59.32,47.53,"52632.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39005",1211986280,-59.17,47.43,"52633.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39006",1211986689,-59.45,47.51,"54004.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39007",1211986690,-59.13,47.36,"54007.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39008",1211986691,-59.02,47.37,"54008.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39009",1211986692,-58.77,47.33,"54009.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39010",1211986693,-58.97,47.11,"54010.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39011",1211986694,-58.61,46.85,"54012.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39012",1211986695,-58.42,47.06,"54013.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39013",1211986696,-58.14,47.04,"54022.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39014",1211986697,-58.49,46.78,"54024.GRNHAL","ECNASAP - East Coast North America Strategic Assessment",503017,"urn:lsid:marinespecies.org:taxname:127144","Reinhardtius","Pleuronectidae","Pleuronectiformes","Reinhardtius hippoglossoides",503017,NA,"ecnasap"
"39015",1211987210,-59.42,46.52,"15139.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39016",1211987212,-60.05,47.07,"15144.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39017",1211987213,-60.3,47.05,"15145.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39018",1211987264,-59.47,46.68,"15253.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39019",1211987265,-59.83,46.72,"15254.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39020",1211987266,-60.03,46.97,"15255.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39021",1211987267,-60.42,47.1,"15256.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39022",1211987271,-60.2,47.33,"15263.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39023",1211987325,-59.42,46.55,"15407.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39024",1211987326,-59.35,46.72,"15408.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39025",1211987475,-59.32,46.5,"15691.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39026",1211987476,-59.38,46.47,"15692.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39027",1211987477,-59.88,46.77,"15696.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39028",1211987478,-59.92,46.98,"15697.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39029",1211987620,-59.3,46.52,"15971.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39030",1211987621,-59.47,46.67,"15972.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39031",1211987680,-59.8,46.9,"16113.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39032",1211987681,-59.9,46.93,"16114.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39033",1211987682,-60.05,47.12,"16115.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39034",1211987683,-60.13,46.87,"16117.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39035",1211987747,-59.22,46.52,"16257.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39036",1211987817,-59.3,46.5,"16403.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39037",1211987818,-59.5,46.67,"16404.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39038",1211987819,-60.07,46.85,"16405.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39039",1211987869,-59.78,46.85,"16537.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39040",1211987870,-60.08,46.77,"16538.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39041",1211987927,-59.83,46.9,"16692.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39042",1211988031,-59.93,46.95,"16947.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39043",1211988032,-60.12,46.83,"16948.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39044",1211988033,-59.93,46.85,"16949.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39045",1211988139,-59.88,46.9,"17257.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39046",1211988140,-60.08,47.13,"17258.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39047",1211988141,-59.95,46.87,"17259.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39048",1211988356,-59.45,46.65,"17791.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39049",1211988357,-60.1,47.18,"17792.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39050",1211988358,-59.98,46.9,"17793.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39051",1211988390,-59.4,46.62,"17864.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39052",1211988391,-59.83,46.87,"17865.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39053",1211988527,-59.52,46.58,"18182.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39054",1211988528,-59.43,46.67,"18183.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39055",1211988529,-59.73,46.73,"18184.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39056",1211988672,-59.3,46.5,"18439.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39057",1211988673,-60.05,47.03,"18440.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39058",1211988719,-59.32,46.5,"18520.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39059",1211988720,-59.43,46.68,"18522.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39060",1211988721,-59.73,46.83,"18523.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39061",1211988722,-59.98,46.85,"18524.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39062",1211988969,-59.53,46.63,"19025.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39063",1211988970,-60.02,47,"19026.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39064",1211988989,-59.97,46.75,"19064.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39065",1211988990,-59.83,46.78,"19065.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39066",1211988991,-59.77,46.83,"19066.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39067",1211988992,-59.58,46.73,"19067.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39068",1211988993,-59.3,46.6,"19068.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39069",1211989131,-60.22,47.1,"19368.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39070",1211989132,-60.12,46.98,"19369.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39071",1211989134,-59.33,46.53,"19370.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39072",1211989312,-59.47,46.68,"19763.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39073",1211989313,-59.87,46.95,"19764.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39074",1211989548,-59.95,47.03,"20249.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39075",1211989549,-59.93,46.88,"20250.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39076",1211989550,-59.73,46.78,"20251.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39077",1211989551,-59.57,46.68,"20252.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39078",1211989753,-59.45,46.62,"20758.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39079",1211989754,-59.67,46.68,"20760.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39080",1211989755,-60.1,47.07,"20761.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39081",1211989865,-59.9,46.8,"21112.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39082",1211989866,-59.65,46.72,"21113.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39083",1211989867,-59.45,46.6,"21114.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39084",1211989868,-59.27,46.57,"21115.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39085",1211990017,-60.07,46.98,"21575.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39086",1211990223,-59.78,46.78,"22216.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39087",1211990224,-59.93,47.03,"22217.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39088",1211990225,-60.18,47.05,"22218.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39089",1211990370,-59.43,46.53,"22500.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39090",1211990371,-60.12,46.87,"22501.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39091",1211990452,-59.94,46.72,"22662.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
"39092",1211990453,-60.05,46.88,"22663.REDALL","ECNASAP - East Coast North America Strategic Assessment",508615,"urn:lsid:marinespecies.org:taxname:126175","Sebastes","Sebastidae","Scorpaeniformes",NA,NA,NA,"ecnasap"
